mean,std,min,max,kick_Type,GyrX_mean,GyrX_std,GyrX_min,GyrX_max,GyrY_mean,GyrY_std,GyrY_min,GyrY_max,GyrZ_mean,GyrZ_std,GyrZ_min,GyrZ_max
1796.3873133494449,917.1723339195371,411.3915409922766,3415.028257569767,3,7.596666666666659,219.82727621434083,-572.2,526.4,-3.016666666666665,188.10513399899966,-348.8,407.6,-4.2899999999999965,174.66856960225144,-324.6,557.2
1858.4278091965004,832.1900717945883,864.0405083096509,3459.4829093377525,3,14.73142857142857,221.65317605164495,-510.9,507.0,8.74285714285715,178.8758134535116,-304.1,495.5,-10.065714285714284,174.4373576132488,-370.5,491.8
1463.1194030782187,739.7186355858933,711.37472544363,3350.017014882163,3,-1.878571428571425,155.4191408760496,-381.7,406.4,4.255357142857139,144.1691820802501,-404.1,487.7,-0.5160714285714316,133.18530327982987,-333.0,570.3
1784.9806119058806,818.2499957984187,517.5190817738028,3459.4829093377525,3,23.2258064516129,231.42083306931258,-509.1,566.7,17.8483870967742,165.5562479863319,-266.7,400.3,-4.874193548387093,196.0261869712683,-331.0,557.7
1751.7895404737715,859.7238676791691,672.7101902008026,3387.721800856735,3,8.340625000000001,191.3028705910368,-452.6,419.2,-2.7562500000000014,185.4699974650278,-416.6,416.5,-6.587499999999998,175.01105909756566,-309.6,594.7
1412.0123212637113,665.3720614203431,900.5492768305353,3439.968313807556,3,-0.6068965517241373,148.58469362512858,-456.5,458.0,1.4086206896551676,144.00578726733582,-409.9,478.0,-4.701724137931034,129.99325419930867,-328.0,545.9
1600.3087896417371,866.2349768427758,404.83206394750897,3459.4829093377525,3,-0.4999999999999929,203.67437763563476,-516.0,566.2,3.056410256410263,166.8493092502961,-426.8,464.7,-6.289743589743594,173.2548089935924,-350.0,596.4
1457.8243728374503,703.1295189141636,855.748210632076,3413.927650082819,3,-1.4940000000000062,169.7372848894216,-549.2,425.8,1.2520000000000007,149.76101538989462,-450.4,455.0,-8.624,150.3009003191089,-317.0,599.9
1519.1306919187614,745.431736900864,545.1917094013811,3459.4829093377525,3,6.168181818181815,169.88568218237467,-523.1,486.2,4.8227272727272705,151.12317610207808,-332.3,457.3,-8.168181818181816,164.91069573775482,-380.5,496.0
1727.7179780957115,842.7671199559816,318.9874605685935,3453.1346628824076,3,-5.466666666666674,190.4315160568027,-476.2,363.7,-3.744444444444436,203.26209744172735,-361.1,464.4,-7.737037037037037,186.5460762800938,-288.1,495.3
1428.2373978227445,664.708571603971,790.3954706347956,2972.84106537837,3,2.816000000000002,181.00834388254603,-507.5,570.0,3.486000000000003,145.50965605100453,-394.5,461.0,-8.325999999999995,156.94056565126422,-350.8,571.1
1625.5985082960901,793.1207587022382,267.0767679900294,3402.5677068943096,3,3.0624999999999964,214.09276215335166,-456.4,476.4,-4.625000000000004,172.85848024771127,-318.9,437.2,1.059375,169.15174683597357,-289.8,578.6
1627.5266038463087,792.8494500041371,864.2788901737679,3292.338682456591,3,-10.804545454545458,166.0450260517694,-431.0,393.7,0.7113636363636361,163.4570012670413,-373.1,478.5,-5.277272727272726,154.63300568831662,-401.5,569.9
1686.2274382177188,862.3644496425588,601.7017533629098,3459.4829093377525,3,11.175675675675672,184.12640194141602,-499.5,416.1,5.2837837837837895,178.03240733940288,-380.5,501.2,-9.278378378378381,148.13192343901346,-323.3,511.1
1705.862062511458,862.4259049354336,482.2675605926652,3388.348860433353,3,-9.163888888888883,155.2795159939056,-425.0,364.7,0.6944444444444319,173.32330309806989,-338.3,445.2,-7.627777777777778,153.90866421561498,-290.2,534.2
1422.8313453671765,707.8253166685045,710.2401002477965,3459.4829093377525,3,2.001851851851852,156.1476170115725,-490.9,555.5,2.607407407407413,137.82219999702357,-339.1,417.7,-4.696296296296295,143.09452076448008,-346.4,545.3
1653.7635648473758,813.8189086921045,646.741834119303,3460.0602595908645,3,6.290697674418607,184.51485140117282,-457.2,490.2,3.6046511627906996,160.81547685748168,-402.8,398.9,-15.420930232558142,157.06044568609266,-394.8,568.5
1646.0415208251225,822.4561869389341,599.096820221907,3432.5665324943084,3,8.629545454545452,186.60856006132377,-432.2,609.9,-0.8181818181818131,162.7219018330115,-405.4,339.9,-13.79318181818183,166.18213375792917,-427.6,615.0
1555.3265739325561,793.8433431660159,816.8849368179095,3437.1175423601676,3,-3.0159999999999965,138.80347046181842,-497.6,357.5,3.846000000000001,131.6265871815464,-283.7,375.6,-10.364,167.59479408406946,-472.5,529.0
1575.5082680519347,713.1680655585278,812.2253381913174,3303.173776839481,3,-3.878048780487811,165.21759366392416,-534.7,302.8,-1.0048780487804894,163.4799069476422,-344.1,420.7,-22.968292682926826,147.8807449247947,-305.9,567.9
1708.0018908656625,820.6310250772285,964.4532129657716,3460.0602595908645,3,3.0682926829268324,176.71165134057293,-425.4,433.1,6.568292682926838,161.33826334602776,-347.2,436.3,-13.895121951219519,168.34806792954222,-405.0,579.1
1910.3724414807498,955.1063920967742,411.6952756590729,3459.4829093377525,3,-12.069230769230781,196.02435719926393,-499.7,480.4,-8.199999999999996,212.69644660877623,-380.0,440.7,-3.2500000000000044,171.4492117217224,-295.4,487.6
1703.5941018345798,892.0986838025323,348.03879094146964,3458.9057518238337,3,-13.580769230769238,193.91650784650753,-378.1,496.5,-11.842307692307697,213.30523701602255,-401.3,450.7,-5.800000000000003,160.63721860141877,-269.0,415.3
1614.1683660963408,847.2608555412064,513.2650387470395,3459.4829093377525,3,64.65263157894736,171.21963597289317,-385.9,355.4,-96.98947368421054,112.61491856339876,-354.0,24.8,-37.33684210526315,185.09337346481317,-347.3,503.2
1623.7424888452706,862.8420992084988,406.92259706238974,3460.0602595908645,3,1.0048780487804885,171.1529125536862,-472.0,476.4,1.1439024390243953,157.33855860656104,-312.0,444.4,-11.253658536585364,147.88252279691636,-336.4,559.3
1572.4374608890787,781.7363971369931,766.4313406953032,3459.4829093377525,3,13.263157894736837,184.38427033376496,-486.9,504.9,5.344736842105267,162.3511055029715,-296.2,426.1,-22.026315789473685,146.44429008866567,-363.7,441.9
1523.0546687507135,762.9341859339969,966.8190109839587,3191.913845955119,4,7.939655172413797,115.74985118349748,-518.8,318.6,-16.291379310344823,71.91292562362023,-345.7,127.4,10.306896551724147,284.8653740894318,-634.2,1124.4
1584.3657396523645,809.2654667439215,745.5420846605508,3033.615664516519,4,13.909090909090908,155.86772320800455,-638.9,446.3,-1.3709090909090902,98.46190591200698,-354.9,235.8,8.74363636363636,298.0651350414414,-708.4,1171.3
1505.1674415909442,737.197493700949,736.8839800131361,2994.6700986920077,4,1.9745762711864427,133.13542702337597,-460.7,376.6,-6.196610169491525,91.41439554276371,-359.3,234.7,7.46440677966103,266.2777197891471,-670.5,1051.4
1534.3699993004882,749.1876936616517,653.486036576146,3319.3466224544854,4,6.6459016393442605,129.6015297926308,-535.8,297.2,-13.506557377049178,88.28005223690582,-335.6,248.2,9.704918032786885,258.09202004080475,-600.1,1089.3
1614.4206480815376,798.3673845174352,874.3214511837165,3080.509211153247,4,12.942000000000007,149.66944678871775,-731.2,276.1,-18.539999999999996,110.60477717844687,-389.6,298.1,9.249999999999996,291.48452141492834,-541.1,1164.3
1715.5644070534513,764.8017609754295,954.1551236565258,3328.8337297017406,4,23.2675,155.8090652500764,-547.4,283.2,-31.4675,103.54962241013753,-345.1,228.9,20.887499999999996,317.328247255756,-506.1,1068.9
1736.8607745112772,820.7932237861063,951.0846439723438,3417.3223435900804,4,-0.2951219512195137,181.48902714932862,-623.9,304.8,-10.126829268292685,126.99121627969045,-402.7,302.1,8.873170731707328,338.5220775846018,-592.8,1022.8
1664.8549206751304,777.7649716225103,874.378636518528,3262.9284393011135,4,6.665909090909086,147.1323149858923,-568.1,187.1,-24.434090909090912,109.22170314863808,-363.0,172.4,6.449999999999999,316.9450451228209,-567.8,1073.8
1567.120105216817,744.0025292877111,925.8109958301425,3024.303721520046,4,8.471153846153843,139.0725094225092,-666.8,300.3,-9.823076923076922,111.08446815309834,-412.7,308.7,6.234615384615381,278.1005741930711,-509.8,1055.0
1609.4055322727356,767.2899930084793,927.3133235320196,3256.9393608110054,4,6.395918367346942,160.84222206765196,-726.8,307.5,-10.926530612244894,116.87564576561383,-448.0,323.3,8.895918367346942,300.7065963132943,-613.0,1133.2
1797.220962775254,813.868986409431,968.6124095839367,3193.761575321489,4,17.846153846153847,156.8572815049834,-678.5,266.3,-22.330769230769228,122.97440288605665,-432.9,304.2,6.638461538461548,318.16927852571007,-537.1,1036.2
1510.2324670027535,719.6464050200257,964.7580007442281,3428.594755873024,4,15.208928571428572,135.90616050895454,-498.1,299.3,-7.305357142857139,108.17216482767876,-359.6,367.6,11.38392857142857,282.51445580184566,-570.4,1068.9
1699.3988408825855,774.593299178781,947.873936765855,3211.87935638934,4,13.109090909090911,148.51489443460468,-738.2,227.0,-8.675,106.32211506155619,-337.6,324.2,5.404545454545462,300.70803730493896,-587.0,1023.0
1593.653482807051,765.8786981917132,977.5326081517691,3088.7207708046385,4,13.271999999999998,147.57805964910878,-691.1,333.9,-7.2059999999999995,103.11217274088904,-378.6,330.5,9.081999999999995,282.7238579841988,-563.2,1013.3
1517.6201831853732,776.2874600402744,920.5052960195286,3460.0602595908645,4,8.491525423728808,146.35479244551883,-819.0,341.1,-4.2322033898305085,112.52132126030524,-444.6,361.6,4.572881355932203,277.6237008108267,-635.3,1064.8
1821.7446807631836,806.1660424866415,963.7369973182517,3459.4829093377525,4,22.340540540540545,172.0921353026716,-532.2,329.7,-18.951351351351356,128.39005158245456,-398.7,249.0,9.989189189189185,329.64542127681494,-553.2,1055.8
1716.332501419514,742.5686957035537,981.5951303872691,2922.92866830513,4,-10.769696969696968,197.7983940228795,-911.3,282.0,-12.872727272727275,142.24214669166992,-393.8,406.7,33.166666666666664,346.2109099474866,-570.1,1052.5
1520.3068084568592,722.4381486890029,972.5718482456707,3097.4261895967757,4,-3.4145454545454514,145.26548163580418,-715.9,312.3,0.43090909090908625,113.16022706719434,-380.2,338.9,2.7763636363636315,275.04162982116026,-557.9,997.1
1540.9144872093914,713.8930648721306,920.6546583817409,2986.1408205240423,4,2.4277777777777794,140.17019226191476,-675.7,362.0,-0.3611111111111107,116.02419138878489,-421.5,359.7,2.9203703703703705,268.67802318622273,-508.2,1024.7
1604.7108239329068,699.8440985237334,978.4114676351662,2828.0208627236116,4,4.440425531914898,152.35113426836855,-739.4,277.6,-0.10638297872340033,120.15246004149917,-354.9,393.1,6.461702127659588,302.3816883640763,-579.3,1029.4
1463.6587564697675,661.1033243764257,972.4458853838603,2960.056080549826,4,3.088235294117647,141.79473988418445,-742.3,242.3,-2.5568627450980363,111.42852822307573,-404.9,334.8,22.0686274509804,268.02269194245184,-524.7,1026.2
1466.5807444709183,683.5462923549958,918.992382993461,3172.106870835218,4,-1.8018867924528321,157.08697308101708,-829.9,250.3,1.5056603773584925,123.84316138241194,-408.1,467.3,20.81509433962265,280.5444044081123,-628.2,1050.4
1556.4862119474337,712.547018674412,959.6400366804211,3059.9001617699882,4,14.507692307692311,143.18834141136898,-695.7,255.0,2.5192307692307665,130.09380934836685,-405.8,417.8,5.60384615384615,271.755034559521,-578.6,1081.1
1462.9490962495784,683.5144626254761,908.3000605526788,3459.4829093377525,4,1.0901960784313758,137.38217825453486,-548.0,301.6,1.196078431372548,112.25253130470477,-306.4,384.7,21.703921568627447,272.6411824804054,-587.9,1040.3
1536.0947340253463,730.0665035277109,906.8335018072502,3223.6349048860975,4,6.166666666666663,153.16719684279414,-828.5,291.9,0.170370370370372,116.3852202080621,-350.5,466.5,3.6148148148148085,270.3966802348737,-593.6,986.0
1962.836880953312,759.5442207310299,967.6244106056854,3292.6683707898674,4,10.028124999999994,205.53454655757764,-730.5,442.5,1.4187500000000006,145.76748484177386,-406.8,314.1,3.68750000000001,348.18655895756467,-585.5,934.6
1771.4389818053041,769.4553265247839,973.5080893346495,3124.885437900084,4,-3.1789473684210505,184.1353675936864,-856.9,290.7,6.036842105263155,145.5798330647607,-391.3,473.8,4.910526315789462,331.10440893460134,-512.6,1010.5
1572.0851188551167,740.2040837258296,966.6778160276566,3206.5161780349713,4,7.320454545454544,130.50778748847677,-601.5,273.2,-6.9499999999999975,109.46988648259224,-374.5,299.1,21.643181818181834,295.37337380412487,-596.4,946.9
1523.230195401772,703.3556096186168,915.6314760863128,3151.4476038798425,4,1.5905660377358504,144.3055709039128,-797.4,234.5,-0.5358490566037741,128.42272009377652,-424.9,459.9,1.6830188679245313,270.1559839567398,-494.9,1048.9
1783.98858287682,727.9306083648388,969.9953608136484,3024.023974772687,4,2.314705882352938,197.5402531014006,-927.9,281.3,-4.602941176470586,150.05284419728068,-414.1,345.5,7.608823529411756,355.4454425746079,-547.1,1079.2
1597.808910514623,736.554306561106,937.8390053735236,3238.19424988681,4,-3.488888888888889,193.54428225064981,-1074.6,335.3,9.857777777777777,145.90313020645036,-432.6,504.5,-0.026666666666667095,312.126945619596,-535.5,1086.3
1830.0181226093218,775.1267107759293,972.5661931200365,3458.3287871456064,4,-17.234615384615402,209.21519627848772,-566.3,274.6,-19.02307692307693,158.32794651025398,-376.7,360.8,26.480769230769234,376.6056059266571,-541.5,1013.4
1674.050256351767,778.3392552377975,958.096550458251,3458.9057518238337,4,-2.2571428571428656,189.5387315466222,-868.7,280.9,-10.865714285714281,145.9809615766972,-413.9,311.0,18.331428571428564,315.9972950102287,-489.7,1008.3
1651.9221032169546,774.4520051450028,927.675050866412,3459.4829093377525,4,7.859090909090906,152.33445962700634,-633.5,307.7,-6.668181818181818,121.49987610813334,-409.4,324.1,6.736363636363646,290.244466398313,-459.8,968.1
1697.9226610797007,796.7422725088852,909.1825999214899,3201.5122988987564,4,-8.221052631578946,169.98164154910052,-752.5,250.2,-10.818421052631583,143.25111924521607,-468.2,291.3,13.68684210526314,307.8918739401981,-494.7,1050.5
1533.2126967128709,676.6454522114311,981.9332971235877,2894.1119536051124,4,-1.1080000000000043,160.31855258216626,-881.7,225.6,4.581999999999999,135.1104501917613,-397.3,521.7,4.608000000000011,288.8628866462991,-597.1,1044.4
2072.4990734315325,833.7523212248193,938.6421043187867,3460.0602595908645,4,1.7999999999999963,177.0721281608954,-570.9,342.7,-26.400000000000006,185.9041746246091,-524.6,319.8,15.551724137931021,363.3408421664249,-606.1,956.6
1511.749542209294,790.6463895051528,968.9922600310077,3261.927957512244,4,-4.767241379310343,143.46384517695824,-727.0,246.6,-3.83448275862069,137.47900452365624,-478.8,458.9,9.155172413793096,279.583194267174,-747.2,1118.8
2030.2890752601659,781.3476388673826,971.3897261140866,3183.065346485994,4,-22.41071428571428,198.92163418698087,-830.9,261.1,-23.389285714285716,182.21616251296803,-461.7,366.5,3.224999999999987,372.56890650266644,-555.3,977.8
1995.0122719556634,895.3885506494406,983.7484434549312,3460.0602595908645,4,-15.48333333333334,222.1233939197688,-934.2,271.2,-14.74666666666667,203.34655781377924,-554.8,428.3,8.376666666666667,402.1654417528064,-781.6,1070.4
1577.3350084583178,802.9259983088504,928.935950429307,3249.042936004386,4,-9.413461538461537,141.5527020663774,-618.5,323.1,-9.315384615384618,130.83080135121892,-414.1,447.5,9.309615384615382,275.3070473087974,-580.9,1074.7
1574.9693814847374,785.1684775566032,982.1456103857513,3456.5990510905367,4,-13.85600000000001,134.43547296690983,-524.7,193.9,-12.134000000000006,132.98962919517214,-440.3,360.0,8.007999999999997,293.84277264675865,-603.9,1049.0
1814.8794520828976,839.5025519958131,916.2237717937687,3370.201329297702,4,-9.621621621621625,153.12906708455512,-704.9,226.1,-23.19189189189189,152.5920148238039,-462.7,368.9,3.27567567567567,327.87082178928455,-564.5,1000.3
1573.001536220058,792.9441786092663,961.7577657601731,3404.969016011746,4,-6.235294117647059,130.1936954288178,-718.6,204.7,-7.380392156862747,127.1748733352746,-481.1,345.5,2.8392156862745117,281.6117242434565,-618.3,949.4
1908.251977357029,801.7764826490102,945.2015658048816,3166.214301022595,4,9.2969696969697,188.5541757109354,-647.9,326.9,-8.069696969696965,163.99647382803786,-440.3,409.2,12.530303030303031,365.6606191922098,-598.2,1047.4
1552.774463343344,764.9489459273561,982.1211737866158,3318.296852302398,4,-2.4333333333333362,128.76320082536182,-542.7,336.5,-8.772222222222226,118.47566172587365,-431.9,380.1,9.661111111111113,281.12328687140746,-619.5,1058.6
1623.8979727410426,819.5669426374734,948.0189871516287,3459.4829093377525,4,-19.187500000000007,150.58663097860705,-698.3,203.6,-9.799999999999986,148.15070289820017,-441.4,367.6,26.052499999999988,306.88708437745026,-546.8,934.0
1536.3893384087628,772.4055558170506,952.9774393971769,3459.4829093377525,4,-12.128571428571425,105.58776222871442,-510.3,146.2,-11.975,116.78083630147853,-461.3,320.1,8.033928571428572,268.19614686187873,-528.9,1026.8
1861.5155421022826,782.5828669723504,972.4284035341625,3294.433183417141,4,-5.329411764705879,150.6625821303649,-566.0,215.2,-20.876470588235296,157.382200408266,-405.1,385.9,4.441176470588239,337.5538997298304,-545.1,1060.1
1826.3789788523814,840.419976814286,968.0294417010259,3312.2211580750463,4,-10.267567567567573,160.1772682132276,-604.0,170.2,-20.964864864864868,147.8126765279025,-422.8,338.2,12.413513513513527,333.04756096970283,-549.6,989.4
